id,slug,organization_name,title_es,title_en,status,completed_fields,total_fields,completion_percent,missing_count,missing_fields
"e16b1c30-8de0-4947-a77b-5a43844aec8e","helping-hands-with-coordination-of-various-churches-williamson","Helping Hands with coordination of various churches","Despensa de alimentos","Food pantry","draft","23","41","56","18","additional_categories|languages|service_methods|eligibility_es|eligibility_en|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|phone|sms_phone|whatsapp_phone|email|website_url|address_line_1|address_line_2|city|postal_code"
"19c7a07e-c79b-4cf6-8a1c-1116ce259be6","lulac-community-advocacy-and-support","LULAC","Defensa y apoyo comunitario","Community advocacy and support","published","23","41","56","18","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|phone|sms_phone|whatsapp_phone|email|address_line_1|address_line_2|city|postal_code|county"
"25d789d5-09cc-46cd-9ed9-2275f891154b","luling-mobile-food-pantry-caldwell","Luling Mobile Food Pantry","Despensa de alimentos","Food pantry","draft","23","41","56","18","additional_categories|languages|service_methods|eligibility_es|eligibility_en|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|phone|sms_phone|whatsapp_phone|email|website_url|address_line_1|address_line_2|city|postal_code"
"3371ab65-0fda-441f-bb81-bf7661f70fdb","my-care-supplies-health-and-personal-support-williamson","My Care Supplies","Suministros médicos","Medical supplies","draft","23","41","56","18","additional_categories|languages|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|phone|sms_phone|whatsapp_phone|address_line_1|address_line_2|city|postal_code|county"
"b46cbe83-44a7-437d-b790-531ae562eab1","national-domestic-violence-hotline-legal-and-safety-support-williamson","National Domestic Violence Hotline","Línea de ayuda para violencia doméstica","Domestic violence hotline","draft","23","41","56","18","additional_categories|languages|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_1|address_line_2|city|postal_code|county"
"d41039f0-3212-4ab9-9cff-fa8b2ed24289","national-sexual-assault-legal-hotline-legal-and-safety-support-williamson","National Sexual Assault Legal Hotline","Orientación legal para sobrevivientes de violencia sexual","Legal guidance for sexual violence survivors","draft","23","41","56","18","additional_categories|languages|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_1|address_line_2|city|postal_code|county"
"c87eafbb-53ea-426d-beab-66bd5922c258","native-translation-services-translation-interpretation-and-notarization","Native Translation Services","Traducción, interpretación y notarización","Translation, interpretation and notarization","published","23","41","56","18","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|phone|sms_phone|whatsapp_phone|email|address_line_1|address_line_2|city|postal_code|county"
"ef198568-885e-40d2-816b-520a9e26b137","new-eyes-new-eyes","New Eyes","New Eyes","New Eyes","published","23","41","56","18","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|phone|sms_phone|whatsapp_phone|email|address_line_1|address_line_2|city|postal_code|county"
"6779632b-944f-4d6b-a4d2-57060e50d9ea","pop-up-pet-vax-community-support-williamson","Pop-Up Pet Vax","Vacunas y prevención para mascotas","Pet vaccinations and preventive care","draft","23","41","56","18","additional_categories|languages|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|phone|sms_phone|whatsapp_phone|address_line_1|address_line_2|city|postal_code|county"
"dd6d6c08-b265-4109-a696-63755a4237db","safe-alliance-community-support-travis","SAFE Alliance","Apoyo para sobrevivientes de violencia y agresión sexual","Support for survivors of violence and sexual assault","draft","23","41","56","18","additional_categories|languages|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|website_url|address_line_1|address_line_2|city|postal_code"
"aba8c2dc-e950-4c8f-88cb-fac97c7d2768","society-of-st-vincent-de-paul-society-of-st-vincent-de-paul","Society of St. Vincent de Paul","Society of St. Vincent de Paul","Society of St. Vincent de Paul","published","23","41","56","18","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|phone|sms_phone|whatsapp_phone|email|address_line_1|address_line_2|city|postal_code|county"
"b64484d3-467b-4908-afe6-f93d6b376b1f","st-austin-catholic-parish-outreach-program","St. Austin Catholic Parish","Programa de alcance comunitario","Outreach Program","published","23","41","56","18","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|phone|sms_phone|whatsapp_phone|email|address_line_1|address_line_2|city|postal_code|county"
"8053344e-7ebd-417a-8285-b815f3ad7baa","texas-advocacy-project-williamson","Texas Advocacy Project","Ayuda legal para sobrevivientes de violencia","Legal help for survivors of violence","published","23","41","56","18","description_es|description_en|additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_1|address_line_2|city|postal_code"
"ce0b470f-4a86-4b13-bb62-023d6e7332c0","programa-de-consejeria-hope-texas-baptist-children-s-home","Texas Baptist Children's Home","Programa de Consejería Hope","Hope Counseling Program","archived","23","41","56","18","description_es|description_en|additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|application_steps_es|application_steps_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|website_url|address_line_2"
"bbdf812e-64fb-47e3-925d-312ff1f7439d","texas-health-and-human-services-commission-temporary-assistance-for-needy-families-tanf","Texas Health and Human Services Commission","Asistencia Temporal para Familias Necesitadas (TANF)","Temporary Assistance for Needy Families (TANF)","published","23","41","56","18","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|phone|sms_phone|whatsapp_phone|email|address_line_1|address_line_2|city|postal_code|county"
"79df46e4-87cf-4fed-8cf5-bafacc6bde68","texas-law-help-eviction-appeal-guide","Texas Law Help","Guía para apelar un desalojo","Eviction appeal guide","published","23","41","56","18","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|phone|sms_phone|whatsapp_phone|email|address_line_1|address_line_2|city|postal_code|county"
"8448055a-3202-44d7-8af2-663d6c9b756f","texas-tenant-advisor-texas-tenant-information","Texas Tenant Advisor","Información para inquilinos de Texas","Texas tenant information","published","23","41","56","18","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|phone|sms_phone|whatsapp_phone|email|address_line_1|address_line_2|city|postal_code|county"
"8c37286c-d0ed-49a5-8898-e6126d25760d","texas-utiliy-help-housing-and-financial-assistance-bastrop","Texas Utiliy Help","Asistencia con servicios públicos","Utility assistance","archived","23","41","56","18","additional_categories|languages|service_methods|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|phone|sms_phone|whatsapp_phone|email|website_url|address_line_1|address_line_2|city|postal_code"
"d9b4dfdc-0817-4bd2-bdf7-6d77917a4089","texas-workforce-solutions-education-and-employment-williamson","Texas Workforce Solutions","Empleo y capacitación laboral","Employment and job training","draft","23","41","56","18","additional_categories|languages|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_1|address_line_2|city|postal_code|county"
"f9a7c8ea-ea77-4ab9-b935-10af47975f27","texaslawhelp-williamson","TexasLawHelp.org","Información y formularios legales gratuitos","Free legal information and forms","published","23","41","56","18","description_es|description_en|additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_1|address_line_2|city|postal_code"
"761d5474-1f28-42b3-8ee6-65ef0642f281","travis-county-health-and-human-services-financial-assistance-screening","Travis County Health and Human Services","Evaluación para asistencia financiera","Financial assistance screening","published","23","41","56","18","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|phone|sms_phone|whatsapp_phone|email|address_line_1|address_line_2|city|postal_code|county"
"ab4f146b-6be9-4bde-93ea-072903bfeb76","travis-county-utility-assistance-travis-county-utility-assistance","Travis County Utility Assistance","Travis County Community Centers","Travis County Utility Assistance","published","23","41","56","18","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|phone|sms_phone|whatsapp_phone|email|address_line_1|address_line_2|city|postal_code|county"
"35bf79ce-5e71-4b10-97d1-a8937cef2d43","united-way-for-greater-austin-connectatx-resource-navigation","United Way for Greater Austin","Navegación de recursos ConnectATX","ConnectATX resource navigation","published","23","41","56","18","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|phone|sms_phone|whatsapp_phone|email|address_line_1|address_line_2|city|postal_code|county"
"82c204f8-4b8f-4785-a38e-2ef1b175ef75","va-mental-health-residential-program-community-support-williamson","VA Mental Health Residential Program","Tratamiento residencial de salud mental y sustancias","Residential mental health and substance use treatment","draft","23","41","56","18","additional_categories|languages|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_1|address_line_2|city|postal_code|county"
"636abf06-f27e-465f-a084-db2dec7f7fc5","waterloo-counseling-waterloo-counseling","Waterloo Counseling","Waterloo Counseling","Waterloo Counseling","published","23","41","56","18","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|phone|sms_phone|whatsapp_phone|email|address_line_1|address_line_2|city|postal_code|county"
"222f692d-e6b2-4e4d-8e3e-ad1861b401a6","access-dental-and-orthodontics-dental-and-orthodontic-services","Access Dental & Orthodontics","Servicios dentales y de ortodoncia","Dental and orthodontic services","published","24","41","59","17","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_1|address_line_2|city|postal_code|county"
